Day,Treatment,Group,VPD,Sugar,Time,a,da,di,Pdi,Pda,gsw
11,100 mM,e,Low VPD,Mannitol,47,0.869892012,399.4057739,175.9559295,16.99517166,38.57766947,0.006448499
11,100 mM,e,Low VPD,Mannitol,48,0.87526828,399.4209029,182.5427685,17.63135089,38.57906916,0.006694946
11,100 mM,e,Low VPD,Mannitol,49,0.860623493,399.4194513,157.8794967,15.24912156,38.57876351,0.00588016
11,100 mM,e,Low VPD,Mannitol,50,0.778530075,399.402161,257.3052283,24.85175482,38.57614805,0.00933295
11,100 mM,e,Low VPD,Mannitol,51,0.733386863,399.4239675,212.68682,20.54145858,38.5766776,0.006567137
11,100 mM,e,Low VPD,Mannitol,52,0.905760069,399.3770964,253.9649109,24.52755433,38.57124749,0.010594421
11,100 mM,e,Low VPD,Mannitol,53,0.891970936,399.381419,186.8154509,18.04149402,38.56981556,0.006968493
11,100 mM,e,Low VPD,Mannitol,54,0.966557003,399.3615158,152.0646687,14.68532153,38.56748785,0.006444644
11,100 mM,e,Low VPD,Mannitol,55,0.822737604,399.4021287,190.1452874,18.36234334,38.57029073,0.006534058
11,100 mM,e,Low VPD,Mannitol,56,0.946835905,399.3751609,152.8908227,14.76416284,38.566343,0.006334609
11,100 mM,e,Low VPD,Mannitol,57,1.005470182,399.3829996,237.8867839,22.9720704,38.56731439,0.010510538
11,100 mM,e,Low VPD,Mannitol,58,0.970654949,399.3326125,167.5537336,16.18040675,38.56293714,0.006925708
11,100 mM,e,Low VPD,Mannitol,59,0.93579755,399.3879996,156.6815992,15.13054208,38.56838944,0.006362565
11,100 mM,e,Low VPD,Mannitol,60,0.966071602,399.3471609,220.1056616,21.25490678,38.5636908,0.009037873
11,100 mM,e,Low VPD,Mannitol,61,0.943147301,399.3546771,172.8221012,16.68846976,38.56346153,0.0068925
11,100 mM,e,Low VPD,Mannitol,62,0.875987116,399.3278706,176.3112716,17.02533645,38.56073006,0.006506915
11,100 mM,e,Low VPD,Mannitol,63,1.013929083,399.3006125,119.6389005,11.55240332,38.55670441,0.005947938
11,100 mM,e,Low VPD,Mannitol,64,0.968907057,399.3578706,146.9404264,14.18804466,38.56057478,0.006323224
11,100 mM,e,Low VPD,Mannitol,65,0.971071729,399.3197093,208.2001231,20.10293236,38.55663957,0.008485878
11,100 mM,e,Low VPD,Mannitol,66,1.110229711,399.3113867,184.8255829,17.84558935,38.55498204,0.008594392
11,100 mM,e,Low VPD,Mannitol,67,1.019287813,399.2321932,153.5488744,14.82524898,38.54614168,0.006843177
11,100 mM,e,Low VPD,Mannitol,68,1.075344284,399.2439673,97.05380574,9.370448271,38.54660736,0.005821823
11,100 mM,e,Low VPD,Mannitol,69,1.10729528,399.1984286,111.7864155,10.79258988,38.54145927,0.006420048
11,100 mM,e,Low VPD,Mannitol,70,1.133404334,399.1668963,96.3439665,9.301302261,38.53761599,0.006155498
11,100 mM,e,Low VPD,Mannitol,71,1.159513388,399.1353641,80.9015175,7.810014645,38.53377272,0.005890947
11,100 mM,e,Low VPD,Mannitol,72,1.185622442,399.1038318,65.4590685,6.318727029,38.52992945,0.005626397
11,100 mM,e,Low VPD,Mannitol,73,1.211731495,399.0722995,50.01661949,4.827439414,38.52608618,0.005361847
11,100 mM,e,Low VPD,Mannitol,74,1.237840549,399.0407673,34.57417049,3.336151798,38.5222429,0.005097296
11,100 mM,e,Low VPD,Mannitol,75,1.263949603,399.009235,19.13172149,1.844864182,38.51839963,0.004832746
11,100 mM,e,Low VPD,Mannitol,76,1.290058657,398.9777027,3.689272488,0.353576566,38.51455636,0.004568196
11,100 mM,e,Low VPD,Mannitol,77,1.316167711,398.9461705,-11.75317651,-1.13771105,38.51071308,0.004303646
11,100 mM,e,Low VPD,Mannitol,78,1.342276764,398.9146382,-27.19562552,-2.628998665,38.50686981,0.004039095
11,100 mM,e,Low VPD,Mannitol,79,1.368385818,398.8831059,-42.63807452,-4.120286281,38.50302654,0.003774545
11,100 mM,e,Low VPD,Mannitol,80,1.394494872,398.8515736,-58.08052352,-5.611573897,38.49918326,0.003509995
11,100 mM,e,Low VPD,Mannitol,81,1.420603926,398.8200414,-73.52297252,-7.102861513,38.49533999,0.003245444
11,100 mM,e,Low VPD,Mannitol,82,1.44671298,398.7885091,-88.96542152,-8.594149129,38.49149672,0.002980894
11,100 mM,e,Low VPD,Mannitol,83,1.472822033,398.7569768,-104.4078705,-10.08543674,38.48765345,0.002716344
11,100 mM,e,Low VPD,Mannitol,84,1.498931087,398.7254446,-119.8503195,-11.57672436,38.48381017,0.002451793
11,100 mM,e,Low VPD,Mannitol,85,1.525040141,398.6939123,-135.2927685,-13.06801198,38.4799669,0.002187243
11,100 mM,e,Low VPD,Mannitol,86,1.551149195,398.66238,-150.7352175,-14.55929959,38.47612363,0.001922693
11,100 mM,e,Low VPD,Mannitol,87,1.577258249,398.6308478,-166.1776665,-16.05058721,38.47228035,0.001658143
11,100 mM,e,Low VPD,Mannitol,88,1.603367302,398.5993155,-181.6201155,-17.54187482,38.46843708,0.001393592
11,100 mM,e,Low VPD,Mannitol,89,1.629476356,398.5677832,-197.0625645,-19.03316244,38.46459381,0.001129042
11,100 mM,e,Low VPD,Mannitol,90,1.65558541,398.5362509,-212.5050135,-20.52445006,38.46075053,0.000864492
12,100 mM,e,Low VPD,Mannitol,1,-0.923368362,400.5476133,502.3585753,48.57997084,38.73446643,0.013109528
12,100 mM,e,Low VPD,Mannitol,2,-0.933482624,400.574452,498.322919,48.19077721,38.73792161,0.01375417
12,100 mM,e,Low VPD,Mannitol,3,-0.885199252,400.5621939,494.6038644,47.83237118,38.73774735,0.013506072
12,100 mM,e,Low VPD,Mannitol,4,-0.918496256,400.5517745,496.6183513,48.02643092,38.73612822,0.013744682
12,100 mM,e,Low VPD,Mannitol,5,-0.961033605,400.5781617,501.2783795,48.47759677,38.73908668,0.013776499
12,100 mM,e,Low VPD,Mannitol,6,-0.974977701,400.6057101,505.0542713,48.8404723,38.73993984,0.013516214
12,100 mM,e,Low VPD,Mannitol,7,-1.029611523,400.5652907,523.7666896,50.64900344,38.73524833,0.012259769
12,100 mM,e,Low VPD,Mannitol,8,-0.922561611,400.5615165,502.9348334,48.6330732,38.73372107,0.013027103
12,100 mM,e,Low VPD,Mannitol,9,-0.9757707,400.5859036,509.1285904,49.23082232,38.73515221,0.013058168
12,100 mM,e,Low VPD,Mannitol,10,-0.972994764,400.5888068,508.3661019,49.15543321,38.7341254,0.013104114
12,100 mM,e,Low VPD,Mannitol,11,-0.756644742,400.4984196,564.1215977,54.54454198,38.72392575,0.006889778
12,100 mM,e,Low VPD,Mannitol,12,0.72567157,399.5013868,231.8440756,22.41628799,38.62655587,0.007290328
12,100 mM,e,Low VPD,Mannitol,13,0.808906617,399.3995158,271.3695076,26.23691404,38.61528459,0.010864276
12,100 mM,e,Low VPD,Mannitol,14,0.891160748,399.375419,263.211477,25.4482891,38.61313814,0.011195725
12,100 mM,e,Low VPD,Mannitol,15,0.925701224,399.3771932,264.3453725,25.55729766,38.61237178,0.011736066
12,100 mM,e,Low VPD,Mannitol,16,0.906397675,399.3633545,266.05383,25.72257997,38.61119317,0.011652758
12,100 mM,e,Low VPD,Mannitol,17,0.85634958,399.3523868,274.2148838,26.5112632,38.60963375,0.011791881
12,100 mM,e,Low VPD,Mannitol,18,0.981701877,399.3186125,255.6092684,24.71180389,38.60534206,0.011636541
12,100 mM,e,Low VPD,Mannitol,19,0.938199303,399.3357093,261.6659548,25.29623855,38.60529494,0.011647796
12,100 mM,e,Low VPD,Mannitol,20,0.937365289,399.3147093,263.2257052,25.44666326,38.60271525,0.011783793
12,100 mM,e,Low VPD,Mannitol,21,0.901328137,399.3063545,268.768563,25.98220734,38.60146582,0.011854205
12,100 mM,e,Low VPD,Mannitol,22,0.991868066,399.2865157,239.3070557,23.1343889,38.59998826,0.01047579
12,100 mM,e,Low VPD,Mannitol,23,0.962308438,399.3074835,253.4824069,24.50477074,38.60204128,0.011224949
12,100 mM,e,Low VPD,Mannitol,24,0.97521737,399.2910964,254.4519369,24.59815513,38.5999197,0.011458812
12,100 mM,e,Low VPD,Mannitol,25,1.006415292,399.2772254,252.6249624,24.42076905,38.59736115,0.011668044
12,100 mM,e,Low VPD,Mannitol,26,1.083438923,399.2763544,244.4848561,23.63339739,38.59648775,0.011854603
12,100 mM,e,Low VPD,Mannitol,27,1.065315401,399.2472899,246.1585522,23.79531367,38.59388354,0.011795044
12,100 mM,e,Low VPD,Mannitol,28,1.137067527,399.2310318,239.9025484,23.19048778,38.59218014,0.012063131
12,100 mM,e,Low VPD,Mannitol,29,1.089926818,399.2327093,247.7029143,23.9439339,38.59139738,0.012201076
12,100 mM,e,Low VPD,Mannitol,30,1.124479083,399.2102899,244.8577665,23.66796273,38.58768459,0.012341425
12,100 mM,e,Low VPD,Mannitol,31,1.060811262,399.1918706,253.4785767,24.5009109,38.58536914,0.012384578
12,100 mM,e,Low VPD,Mannitol,32,1.146072844,399.1923221,243.6505397,23.55043415,38.58457488,0.012475877
12,100 mM,e,Low VPD,Mannitol,33,1.176166914,399.1746124,241.410584,23.3339529,38.5829049,0.01261068
12,100 mM,e,Low VPD,Mannitol,34,1.175843371,399.1685157,242.7488394,23.46277509,38.58144547,0.012723133
12,100 mM,e,Low VPD,Mannitol,35,1.212057739,399.1279995,240.1765978,23.21419753,38.57759792,0.012892453
12,100 mM,e,Low VPD,Mannitol,36,1.211190478,399.1444834,239.9906385,23.19572429,38.57836059,0.012864709
12,100 mM,e,Low VPD,Mannitol,37,1.256142186,399.1117737,235.2641608,22.73873207,38.5749179,0.012935086
12,100 mM,e,Low VPD,Mannitol,38,1.256392772,399.1111285,237.642138,22.96839629,38.57456695,0.013141794
12,100 mM,e,Low VPD,Mannitol,39,1.279894248,399.091806,235.8187826,22.79152388,38.57161133,0.013228945
12,100 mM,e,Low VPD,Mannitol,40,1.294479632,399.080806,233.7801591,22.59408748,38.56985415,0.013205564
12,100 mM,e,Low VPD,Mannitol,41,1.297154513,399.0722253,236.775321,22.88299684,38.56807555,0.01349409
12,100 mM,e,Low VPD,Mannitol,42,1.39305761,399.0556446,227.4113479,21.97754041,38.56562849,0.01365347
12,100 mM,e,Low VPD,Mannitol,43,1.409174141,399.0222575,224.1174318,21.65850647,38.56115108,0.01353768
12,100 mM,e,Low VPD,Mannitol,44,1.446589911,399.0082252,223.0410181,21.55450078,38.55982713,0.013808228
12,100 mM,e,Low VPD,Mannitol,45,1.507498777,398.9939026,218.9933915,21.16346957,38.55867641,0.01404842
12,100 mM,e,Low VPD,Mannitol,46,1.480161341,398.9580962,226.0542514,21.84539523,38.55444981,0.014395473
12,100 mM,e,Low VPD,Mannitol,47,1.556930875,398.9424188,216.9268482,20.96320457,38.55268079,0.014338905
12,100 mM,e,Low VPD,Mannitol,48,1.548872784,398.9128059,218.4231613,21.10762701,38.5494957,0.014392722
12,100 mM,e,Low VPD,Mannitol,49,1.590968849,398.8812897,214.4432105,20.72317785,38.54674571,0.014449151
12,100 mM,e,Low VPD,Mannitol,50,1.643070552,398.8562574,213.0068325,20.58384003,38.54333358,0.014802725
12,100 mM,e,Low VPD,Mannitol,51,1.55831382,398.8669026,224.0080965,21.64613738,38.54292726,0.014975709
12,100 mM,e,Low VPD,Mannitol,52,1.600047684,398.8297736,221.9340871,21.44606941,38.53996075,0.015189663
12,100 mM,e,Low VPD,Mannitol,53,1.620760035,398.8287413,222.9628066,21.54556538,38.54001864,0.015481984
12,100 mM,e,Low VPD,Mannitol,54,1.620387087,398.7975478,223.0535313,21.55426931,38.53689154,0.015489424
12,100 mM,e,Low VPD,Mannitol,55,1.783554617,398.7386122,209.1432693,20.21008306,38.53119682,0.015733387
12,100 mM,e,Low VPD,Mannitol,56,1.785298551,398.7506767,206.3176168,19.93641972,38.53117819,0.015503263
12,100 mM,e,Low VPD,Mannitol,57,1.861681563,398.7131283,203.2678157,19.64128562,38.52670137,0.015903864
12,100 mM,e,Low VPD,Mannitol,58,1.841299924,398.682709,207.8778207,20.08629258,38.52290499,0.016134147
12,100 mM,e,Low VPD,Mannitol,59,1.877162998,398.6546122,206.8314004,19.98498747,38.51981573,0.016356751
12,100 mM,e,Low VPD,Mannitol,60,1.93813086,398.6510638,207.0356043,20.00379466,38.51769386,0.016907946
12,100 mM,e,Low VPD,Mannitol,61,2.011498279,398.6020315,213.4015011,20.6189703,38.51314732,0.018196121
12,100 mM,e,Low VPD,Mannitol,62,2.013450844,398.5956444,207.6743485,20.0649346,38.51123449,0.017636351
12,100 mM,e,Low VPD,Mannitol,63,2.003227785,398.5663541,210.0206483,20.29141957,38.50800949,0.017780339
12,100 mM,e,Low VPD,Mannitol,64,2.132146718,398.5268701,201.3050798,19.44895383,38.50340342,0.018047541
12,100 mM,e,Low VPD,Mannitol,65,2.187076805,398.4929346,198.9654304,19.22283021,38.49996458,0.018287419
12,100 mM,e,Low VPD,Mannitol,66,2.204501746,398.4555153,198.5188416,19.17862857,38.49423193,0.018393558
12,100 mM,e,Low VPD,Mannitol,67,2.218598614,398.4065475,201.3710302,19.4533555,38.48788078,0.018798799
12,100 mM,e,Low VPD,Mannitol,68,2.311713204,398.397612,197.7406249,19.10214527,38.48601705,0.019216066
12,100 mM,e,Low VPD,Mannitol,69,2.300504003,398.3690314,200.7894452,19.39525041,38.48044459,0.01943734
12,100 mM,e,Low VPD,Mannitol,70,2.428077671,398.296741,193.1551038,18.65761496,38.47305656,0.019720477
12,100 mM,e,Low VPD,Mannitol,71,2.483014276,398.2641281,191.4448299,18.49241799,38.46991706,0.019994938
12,100 mM,e,Low VPD,Mannitol,72,2.522053184,398.2245797,191.5157169,18.50024966,38.46814383,0.020320923
12,100 mM,e,Low VPD,Mannitol,73,2.595186144,398.1752571,190.3296352,18.38525305,38.46249613,0.020790639
12,100 mM,e,Low VPD,Mannitol,74,2.652038044,398.1653216,187.5528443,18.11654741,38.46052536,0.020953172
12,100 mM,e,Low VPD,Mannitol,75,2.677530958,398.1364506,189.5146797,18.30513036,38.45580534,0.021367597
12,1 mM,c,Low VPD,Mannitol,1,0.767338521,398.0649667,186.6744409,18.03045446,38.44817865,0.021781165
12,1 mM,c,Low VPD,Mannitol,2,0.823569147,398.0323215,185.7904036,17.9445296,38.4438735,0.022130816
12,1 mM,c,Low VPD,Mannitol,3,0.912385681,397.9711602,184.3320033,17.80306536,38.4366602,0.022670915
12,1 mM,c,Low VPD,Mannitol,4,0.893600913,397.9422892,187.7535077,18.1335257,38.43388502,0.022913757
12,1 mM,c,Low VPD,Mannitol,5,0.964623214,397.9154182,187.7151269,18.12928397,38.43015602,0.023475623
12,1 mM,c,Low VPD,Mannitol,6,0.058227525,397.842773,192.1931807,18.56176383,38.42313013,0.02478689
12,1 mM,c,Low VPD,Mannitol,7,0.141652827,397.8155794,184.8272437,17.84992096,38.41953441,0.024540736
12,1 mM,c,Low VPD,Mannitol,8,0.170427284,397.7827085,187.6284008,18.12027326,38.41599323,0.025117791
12,1 mM,c,Low VPD,Mannitol,9,0.237471176,397.7092891,189.2457401,18.27627938,38.40850567,0.025868484
12,1 mM,c,Low VPD,Mannitol,10,3.399379269,397.6385148,181.2060738,17.49958026,38.40106988,0.026114963
12,1 mM,c,Low VPD,Mannitol,11,3.495569776,397.5901277,177.8517964,17.17478754,38.39447285,0.026431279
12,1 mM,c,Low VPD,Mannitol,12,3.449880222,397.5478051,184.0559626,17.77346907,38.3894307,0.026887818
12,1 mM,c,Low VPD,Mannitol,13,3.66440742,397.4855792,174.5370927,16.85468205,38.38435117,0.027291918
12,1 mM,c,Low VPD,Mannitol,14,3.675965242,397.4617405,177.7860168,17.16809445,38.38131268,0.027806628
12,1 mM,c,Low VPD,Mannitol,15,3.692728946,397.4137082,180.1231829,17.39308084,38.37511999,0.028255591
12,1 mM,c,Low VPD,Mannitol,16,3.787398534,397.3660308,179.291454,17.31289979,38.37080975,0.028872669
12,1 mM,c,Low VPD,Mannitol,17,3.897761847,397.3037082,177.8711258,17.17537151,38.36394895,0.029522499
12,1 mM,c,Low VPD,Mannitol,18,3.990083815,397.2376759,176.9992077,17.09090351,38.35695582,0.030107849
12,1 mM,c,Low VPD,Mannitol,19,4.038605678,397.1807726,188.5665513,18.20743912,38.35062308,0.032271924
12,1 mM,c,Low VPD,Mannitol,20,4.097781223,397.1165145,181.9941216,17.57240423,38.34350174,0.03170234
12,1 mM,c,Low VPD,Mannitol,21,4.252104169,397.0558371,177.5948959,17.14714748,38.33654657,0.032215839
12,1 mM,c,Low VPD,Mannitol,22,4.276947188,397.0146758,180.0176084,17.38110075,38.33265057,0.032792014
12,1 mM,c,Low VPD,Mannitol,23,4.334346443,396.9803854,180.392949,17.41599873,38.32638653,0.033299219
12,1 mM,c,Low VPD,Mannitol,24,4.483739311,396.8854176,176.3983704,17.02922025,38.31469176,0.033810583
12,1 mM,c,Low VPD,Mannitol,25,4.469874926,396.8538047,180.379113,17.41223894,38.30883274,0.03436248
12,1 mM,c,Low VPD,Mannitol,26,4.591996239,396.8023853,178.515867,17.23188942,38.30278473,0.034996727
12,1 mM,c,Low VPD,Mannitol,27,4.690523536,396.7429337,177.1080057,17.095674,38.29633691,0.035519147
12,1 mM,c,Low VPD,Mannitol,28,4.759444294,396.6890949,178.1751949,17.19893697,38.29169793,0.036236193
12,1 mM,c,Low VPD,Mannitol,29,4.874656064,396.6301271,177.2448115,17.10950535,38.28684869,0.036960858
12,1 mM,c,Low VPD,Mannitol,30,4.96479965,396.551611,176.1323618,17.00241001,38.27992204,0.037460792
12,1 mM,c,Low VPD,Mannitol,31,5.012065533,396.5094819,177.0909097,17.09465759,38.27522168,0.037999992
12,1 mM,c,Low VPD,Mannitol,32,5.135893029,396.420998,175.8019244,16.97023864,38.2666968,0.038719937
12,1 mM,c,Low VPD,Mannitol,33,5.20124943,396.3724819,176.8511086,17.07059166,38.25993987,0.039421214
12,1 mM,c,Low VPD,Mannitol,34,5.215225187,396.3397722,179.208168,17.29728392,38.25496149,0.039984808
12,1 mM,c,Low VPD,Mannitol,35,5.309576909,396.2838689,179.0639806,17.28346896,38.24979164,0.04069311
12,1 mM,c,Low VPD,Mannitol,36,5.413685722,396.2182237,178.9420698,17.27153362,38.24308268,0.041482322
12,1 mM,c,Low VPD,Mannitol,37,5.476620527,396.1424172,179.5411489,17.32917648,38.23536778,0.042102644
12,1 mM,c,Low VPD,Mannitol,38,5.632406025,396.0817397,182.2343184,17.58785885,38.22677196,0.043899039
12,1 mM,c,Low VPD,Mannitol,39,5.659038051,396.0558043,182.3751611,17.60061484,38.22245104,0.044143001
12,1 mM,c,Low VPD,Mannitol,40,5.77541451,396.0053526,180.4117815,17.41037363,38.21591412,0.04463351
12,1 mM,c,Low VPD,Mannitol,41,5.784813082,395.9436107,183.0265415,17.6626402,38.20981087,0.045298652
12,1 mM,c,Low VPD,Mannitol,42,5.937576115,395.8692235,181.625279,17.52776084,38.20338839,0.046196083
12,1 mM,c,Low VPD,Mannitol,43,6.093392876,395.7761912,177.8771582,17.16599735,38.19429721,0.046578576
12,1 mM,c,Low VPD,Mannitol,44,6.174860666,395.7502879,178.3839644,17.21459148,38.19109839,0.047324759
12,1 mM,c,Low VPD,Mannitol,45,6.179402243,395.6877718,186.0147983,17.95057236,38.18417699,0.049196271
12,1 mM,c,Low VPD,Mannitol,46,6.240305376,395.639546,183.9358728,17.74971466,38.17900739,0.049181171
12,1 mM,c,Low VPD,Mannitol,47,6.3011587,395.5826105,185.4323392,17.89389549,38.17302807,0.05004907
12,1 mM,c,Low VPD,Mannitol,48,6.460771724,395.501062,182.9496351,17.65429425,38.1651055,0.050712582
12,1 mM,c,Low VPD,Mannitol,49,6.600948992,395.4349974,180.7108205,17.43777308,38.15768051,0.051265797
12,1 mM,c,Low VPD,Mannitol,50,6.615571532,395.3915458,183.0440635,17.66346577,38.15466561,0.051985124
12,1 mM,c,Low VPD,Mannitol,51,6.673583268,395.3476103,192.3673876,18.56268598,38.14946826,0.055014905
12,1 mM,c,Low VPD,Mannitol,52,6.730492935,395.3059651,188.9154453,18.22919348,38.14462555,0.054514719
12,1 mM,c,Low VPD,Mannitol,53,6.813991386,395.2467715,188.6396271,18.20198852,38.13767716,0.055134789
12,1 mM,c,Low VPD,Mannitol,54,6.921596553,395.1838683,187.6890311,18.11012936,38.1313225,0.055757009
12,1 mM,c,Low VPD,Mannitol,55,6.919139395,395.1197715,190.793951,18.40911601,38.1238801,0.056650309
12,1 mM,c,Low VPD,Mannitol,56,7.011103045,395.0558683,190.2710092,18.3581761,38.11671167,0.057269887
12,1 mM,c,Low VPD,Mannitol,57,7.150093846,394.9956747,188.4510392,18.18186118,38.1094026,0.057885692
12,1 mM,c,Low VPD,Mannitol,58,7.206065014,394.9448682,189.6433546,18.29581473,38.10224804,0.05871613
12,1 mM,c,Low VPD,Mannitol,59,7.351070736,394.8852552,188.185998,18.15461071,38.09522579,0.059476959
12,1 mM,c,Low VPD,Mannitol,60,7.351970508,394.8314488,190.7184021,18.39813553,38.0884195,0.06028071
12,1 mM,c,Low VPD,Mannitol,61,7.515547742,394.7679003,189.0441593,18.23634302,38.08169938,0.061121515
12,1 mM,c,Low VPD,Mannitol,62,7.58498573,394.7086745,187.2966177,18.06718902,38.07477314,0.061154842
12,1 mM,c,Low VPD,Mannitol,63,7.622423912,394.6560293,191.0528056,18.42840138,38.0673798,0.062674489
12,1 mM,c,Low VPD,Mannitol,64,7.624320434,394.6443841,193.5067788,18.66391102,38.06382245,0.063506398
12,1 mM,c,Low VPD,Mannitol,65,7.776901977,394.566255,199.668517,19.25685651,38.05359941,0.066991413
12,1 mM,c,Low VPD,Mannitol,66,7.849345043,394.5227389,193.9068844,18.70059987,38.04822042,0.065577131
12,1 mM,c,Low VPD,Mannitol,67,7.938348874,394.4726421,193.2754709,18.63922788,38.04241394,0.066123612
12,1 mM,c,Low VPD,Mannitol,68,8.02431012,394.4297711,192.9139757,18.60361954,38.03675378,0.066730658
12,1 mM,c,Low VPD,Mannitol,69,8.075224646,394.3692549,194.3717277,18.74468488,38.03190668,0.067697815
12,1 mM,c,Low VPD,Mannitol,70,8.155972358,394.3353517,193.8706584,18.69625084,38.02840878,0.068209164
12,1 mM,c,Low VPD,Mannitol,71,8.174877578,394.285771,197.7459831,19.06989719,38.02347335,0.069824354
12,1 mM,c,Low VPD,Mannitol,72,8.210465993,394.2432549,197.7681041,19.07144677,38.01820968,0.070153217
12,1 mM,c,Low VPD,Mannitol,73,8.252670632,394.2034162,198.6703895,19.15744474,38.01235896,0.070877465
12,1 mM,c,Low VPD,Mannitol,74,8.313300137,394.1474806,198.6495319,19.15521405,38.00652982,0.071414566
12,1 mM,c,Low VPD,Mannitol,75,8.442074821,394.0913193,198.0612804,19.09726372,37.99867314,0.072318531
12,1 mM,c,Low VPD,Mannitol,76,8.476547856,394.0679645,198.4860598,19.13719219,37.99437794,0.07279406
12,1 mM,c,Low VPD,Mannitol,77,8.514498405,394.0465773,199.2087047,19.20572184,37.99005153,0.073418897
12,1 mM,c,Low VPD,Mannitol,78,8.569707021,394.0039967,203.5916151,19.62764817,37.98472654,0.075725022
12,1 mM,c,Low VPD,Mannitol,79,8.62254748,393.9738676,203.387932,19.60750485,37.98084007,0.076135047
12,1 mM,c,Low VPD,Mannitol,80,8.637675492,393.9617708,203.6492134,19.63192734,37.97819167,0.07638546
12,1 mM,c,Low VPD,Mannitol,81,8.712149629,393.8826095,202.2075445,19.49294497,37.97055175,0.076468879
12,1 mM,c,Low VPD,Mannitol,82,8.76988582,393.8344482,202.6557482,19.53472649,37.96313845,0.077188869
12,1 mM,c,Low VPD,Mannitol,83,8.790049081,393.8458676,204.0903091,19.67228364,37.96283936,0.077983869
12,1 mM,c,Low VPD,Mannitol,84,8.92087061,393.7794804,202.2952458,19.49830915,37.95459461,0.078395662
12,1 mM,c,Low VPD,Mannitol,85,8.964433793,393.742932,203.2618727,19.59046372,37.94910732,0.079222466
12,1 mM,c,Low VPD,Mannitol,86,8.934395452,393.7285449,204.931135,19.75080768,37.94668278,0.079705171
12,1 mM,c,Low VPD,Mannitol,87,8.984672365,393.7154481,204.5969251,19.71783055,37.94394508,0.080011498
12,1 mM,c,Low VPD,Mannitol,88,9.05924095,393.6612545,204.6900589,19.72573906,37.93666985,0.080749157
12,1 mM,c,Low VPD,Mannitol,89,9.035640619,393.6583836,206.0715235,19.85844991,37.93559226,0.081169802
12,1 mM,c,Low VPD,Mannitol,90,9.095674182,393.6095449,206.1264149,19.86343121,37.93029691,0.081760791
12,1 mM,c,Low VPD,Mannitol,91,9.195880655,393.5945771,204.7149022,19.72731342,37.92866811,0.082020244
12,1 mM,c,Low VPD,Mannitol,92,9.120102915,393.5923836,207.0265669,19.95036005,37.9289957,0.082408879
12,1 mM,c,Low VPD,Mannitol,93,9.195028003,393.5349642,206.7895579,19.92696026,37.92239644,0.083006013
12,1 mM,c,Low VPD,Mannitol,94,9.263396228,393.51719,206.2051485,19.87072178,37.92083105,0.08336217
12,1 mM,c,Low VPD,Mannitol,95,9.251022865,393.5060286,207.2713343,19.97301874,37.91891104,0.08376047
12,1 mM,c,Low VPD,Mannitol,96,9.312328208,393.4827706,213.4586852,20.56900709,37.91623606,0.08743415
12,1 mM,c,Low VPD,Mannitol,97,9.327477015,393.4473512,209.0831418,20.14668906,37.9115283,0.085381738
12,1 mM,c,Low VPD,Mannitol,98,9.388177716,393.4571254,207.5940392,20.00282635,37.91175597,0.085207748
12,1 mM,c,Low VPD,Mannitol,99,9.416151379,393.4241899,208.0283978,20.04448801,37.9082209,0.085691416
12,1 mM,c,Low VPD,Mannitol,100,9.443965486,393.409706,208.0087602,20.04287088,37.90734551,0.085945971
12,1 mM,c,Low VPD,Mannitol,101,9.377747857,393.3868673,209.7058073,20.20690717,37.90611245,0.086188389
12,1 mM,c,Low VPD,Mannitol,102,9.437516301,393.3690286,208.9381316,20.13160306,37.9018855,0.086366377
12,1 mM,c,Low VPD,Mannitol,103,9.470626411,393.3546092,208.568881,20.09585866,37.90018239,0.086498874
12,1 mM,c,Low VPD,Mannitol,104,9.447948046,393.3520931,209.2761719,20.16392732,37.89979023,0.086643443
12,1 mM,c,Low VPD,Mannitol,105,9.549013836,393.3380286,208.4998041,20.08939359,37.89894435,0.087194771
12,1 mM,c,Low VPD,Mannitol,106,9.47792203,393.321835,209.6743569,20.20219448,37.89669048,0.087134815
12,1 mM,c,Low VPD,Mannitol,107,9.483308417,393.3260931,210.1447936,20.24771203,37.89745789,0.087424183
12,1 mM,c,Low VPD,Mannitol,108,9.566746629,393.2935447,208.9913374,20.13587045,37.89299576,0.087630723
12,1 mM,c,Low VPD,Mannitol,109,9.509517959,393.3018673,210.2658829,20.25855226,37.89357703,0.087749475
12,1 mM,c,Low VPD,Mannitol,110,9.592775359,393.297706,209.0626778,20.14245835,37.89285943,0.087908733
12,1 mM,c,Low VPD,Mannitol,111,9.570321286,393.2767705,209.3687059,20.17152612,37.89005913,0.08786507
12,1 mM,c,Low VPD,Mannitol,112,9.492202963,393.2981253,210.8569128,20.31533152,37.89290897,0.087891884
12,1 mM,c,Low VPD,Mannitol,113,9.56637508,393.2890285,209.5290044,20.18799654,37.89316696,0.087911669
12,1 mM,c,Low VPD,Mannitol,114,9.553985763,393.2808673,210.0956334,20.24211129,37.89148282,0.088085423
12,1 mM,c,Low VPD,Mannitol,115,9.619757691,393.2756092,208.9260663,20.12929221,37.89072275,0.088103543
12,1 mM,c,Low VPD,Mannitol,116,9.556658643,393.2735447,209.5089616,20.18482989,37.88935585,0.087818125
12,1 mM,c,Low VPD,Mannitol,117,9.60079121,393.2718995,208.7837045,20.11377745,37.88697727,0.087859274
